Air_temperature,Global_solar_radiation,Load_condition,Precipitation,Wind_speed,Wind_direction,Transformer_temperature
2.5,153.0,435.269775391,0.0,4.0,50.0,50.0625
2.8,110.0,441.892669678,0.0,3.0,50.0,51.0
2.5,56.0,454.86819458,0.0,4.0,90.0,53.625
2.6,3.0,433.924682617,0.0,2.0,40.0,53.0625
2.4,0.0,440.161987305,0.0,2.0,60.0,53.0625
2.4,0.0,441.724700928,0.0,1.0,70.0,53.25
2.3,0.0,402.826446533,0.0,1.0,150.0,51.5625
1.7,0.0,365.411254883,0.0,2.0,210.0,49.6875
1.9,0.0,391.873016357,0.0,2.0,230.0,48.9375
0.5,0.0,396.037017822,0.0,1.0,240.0,48.5625
-0.4,0.0,380.947113037,0.0,2.0,220.0,46.875
-1.3,0.0,349.251434326,0.0,1.0,230.0,44.8125
-0.6,0.0,291.138000488,0.0,1.0,110.0,41.0625
0.6,0.0,289.682617188,0.0,1.0,150.0,38.8125
1.0,0.0,289.682617188,0.0,1.0,180.0,36.9375
1.5,0.0,345.170349121,0.0,1.0,160.0,36.9375
1.4,0.0,370.000518799,0.0,2.0,120.0,38.4375
1.5,0.0,319.492401123,0.0,2.0,120.0,38.4375
1.6,0.0,364.982879639,0.0,3.0,130.0,39.375
1.7,27.0,366.341705322,0.0,2.0,160.0,40.875
1.9,84.0,414.610137939,0.0,4.0,160.0,43.3125
2.0,113.0,413.069671631,0.0,5.0,150.0,45.5625
2.0,161.0,423.750457764,0.0,4.0,160.0,46.6875
2.2,226.0,411.120788574,0.0,5.0,150.0,47.625
2.1,210.0,427.905975342,0.0,5.0,150.0,48.0
1.9,208.0,458.438232422,0.0,7.0,150.0,49.3125
1.3,166.0,465.408508301,0.0,6.0,160.0,51.5625
0.9,24.0,460.529998779,0.0,6.0,150.0,51.75
0.9,0.0,452.41583252,0.0,6.0,140.0,51.5625
1.3,0.0,433.173248291,0.0,5.0,140.0,51.0
1.9,0.0,447.166412354,0.0,5.0,140.0,50.8125
2.9,0.0,424.746704102,0.0,7.0,150.0,50.8125
3.3,0.0,399.923828125,0.0,8.0,160.0,49.6875
3.3,0.0,331.971496582,0.0,8.0,160.0,46.5
3.1,0.0,305.25604248,0.0,7.0,160.0,41.8125
2.9,0.0,271.941070557,0.0,7.0,150.0,39.0
2.5,0.0,249.465057373,0.4,6.0,160.0,36.375
2.5,0.0,259.070617676,0.0,5.0,160.0,34.875
2.6,0.0,238.920913696,0.2,4.0,170.0,33.9375
2.6,0.0,251.945556641,0.4,1.0,120.0,33.0
3.1,0.0,279.042022705,0.6,2.0,250.0,33.0
3.5,0.0,300.177032471,0.2,3.0,250.0,33.75
2.1,0.0,321.824035645,0.0,5.0,280.0,34.6875
2.8,141.0,293.575073242,0.0,3.0,260.0,36.375
4.2,501.0,289.474212646,0.0,3.0,240.0,36.5625
6.1,757.0,319.288757324,0.0,4.0,240.0,37.875
7.3,996.0,299.794189453,0.0,6.0,260.0,37.875
7.9,1125.0,246.669219971,0.0,6.0,260.0,37.5
7.9,732.0,245.974624634,0.0,6.0,250.0,36.375
7.5,409.0,258.834533691,0.0,5.0,220.0,36.375
7.4,250.0,279.116912842,0.0,4.0,210.0,36.75
7.0,50.0,287.793334961,0.0,5.0,200.0,37.125
6.7,0.0,305.737457275,0.0,5.0,180.0,37.6875
6.8,0.0,306.861633301,0.0,7.0,190.0,38.4375
7.5,0.0,319.932250977,0.0,7.0,190.0,39.375
7.8,0.0,311.018981934,0.2,8.0,200.0,39.75
7.7,0.0,322.976867676,0.4,9.0,190.0,39.75
7.5,0.0,306.974273682,0.4,8.0,200.0,39.75
8.0,0.0,274.983673096,0.0,9.0,190.0,38.25
8.0,0.0,286.973022461,0.0,11.0,190.0,36.9375
7.9,0.0,251.635269165,0.4,10.0,190.0,35.4375
8.5,0.0,242.694030762,0.0,9.0,190.0,35.4375
8.8,0.0,216.351135254,0.2,9.0,190.0,33.75
9.6,0.0,206.900482178,0.2,9.0,190.0,32.8125
10.0,0.0,210.000930786,0.2,10.0,200.0,32.25
10.3,0.0,226.923202515,0.2,8.0,200.0,32.0625
9.9,1.0,252.454360962,0.2,6.0,230.0,33.0
9.2,44.0,309.619232178,0.0,8.0,230.0,35.4375
9.3,307.0,311.601196289,0.2,11.0,250.0,37.5
9.8,913.0,334.293212891,0.0,11.0,250.0,38.8125
9.7,1153.0,347.824157715,0.0,12.0,260.0,40.875
9.8,1259.0,350.114379883,0.0,13.0,250.0,41.8125
9.8,876.0,353.158172607,0.0,11.0,250.0,42.1875
9.5,585.0,369.697937012,0.0,9.0,250.0,42.9375
8.7,207.0,361.128875732,0.0,8.0,230.0,44.0625
7.0,41.0,377.649505615,0.0,9.0,240.0,44.0625
5.8,0.0,394.691345215,0.0,5.0,240.0,45.75
5.7,0.0,381.827941895,0.0,5.0,230.0,46.3125
6.1,0.0,346.757873535,0.0,6.0,230.0,45.9375
6.0,0.0,314.29486084,0.0,5.0,230.0,44.25
5.8,0.0,350.991912842,0.0,6.0,240.0,43.5
5.0,0.0,326.257781982,0.0,4.0,230.0,44.0625
4.7,0.0,284.651641846,0.0,4.0,220.0,42.0
5.0,0.0,275.581756592,0.0,4.0,240.0,40.6875
4.8,0.0,251.026794434,0.0,4.0,240.0,38.4375
4.9,0.0,250.711486816,0.0,5.0,230.0,36.9375
3.9,0.0,236.283889771,0.0,4.0,240.0,36.0
3.4,0.0,276.109283447,0.0,3.0,240.0,35.8125
3.2,0.0,326.61618042,0.0,3.0,240.0,36.5625
3.1,0.0,407.068878174,0.0,3.0,220.0,42.1875
3.4,0.0,453.426635742,0.0,4.0,210.0,48.0
4.0,187.0,426.268798828,0.0,4.0,210.0,49.5
5.5,464.0,439.790435791,0.0,4.0,220.0,50.8125
6.7,542.0,438.688110352,0.0,5.0,210.0,52.3125
7.8,649.0,444.420715332,0.0,6.0,210.0,53.0625
8.2,259.0,452.41583252,0.0,7.0,200.0,55.125
8.7,170.0,446.787567139,0.0,7.0,200.0,54.9375
8.4,94.0,440.77746582,0.2,8.0,200.0,55.125
9.1,110.0,391.728942871,0.0,11.0,190.0,53.25
8.9,10.0,388.867034912,0.0,12.0,190.0,51.5625
8.9,0.0,424.010345459,0.2,12.0,200.0,50.0625
9.3,0.0,408.694580078,0.2,10.0,210.0,50.625
10.8,0.0,402.461669922,0.2,10.0,220.0,50.0625
10.6,0.0,396.689422607,0.0,8.0,240.0,50.8125
10.7,0.0,380.807128906,0.0,7.0,230.0,50.8125
10.8,0.0,342.7918396,0.0,7.0,220.0,50.25
11.1,0.0,329.488250732,0.0,7.0,230.0,48.0
11.0,0.0,302.120758057,0.0,6.0,230.0,46.125
11.2,0.0,273.176483154,0.0,7.0,240.0,43.125
10.8,0.0,269.91897583,0.0,6.0,230.0,41.25
10.4,0.0,267.175628662,0.2,6.0,220.0,39.9375
10.0,0.0,281.192352295,0.2,7.0,220.0,39.5625
9.9,0.0,326.35534668,0.0,5.0,230.0,41.25
9.8,0.0,369.678924561,0.0,4.0,220.0,43.5
10.5,1.0,405.9715271,0.0,3.0,230.0,48.0
11.6,24.0,413.574829102,0.0,3.0,230.0,50.8125
12.6,145.0,432.106048584,0.0,6.0,220.0,53.8125
12.9,307.0,398.613311768,0.0,7.0,220.0,54.75
13.1,231.0,405.395721436,0.0,7.0,220.0,54.75
13.1,182.0,409.19317627,0.0,7.0,220.0,54.9375
13.6,186.0,426.95324707,0.0,7.0,230.0,56.0625
12.7,0.0,362.243988037,0.0,11.0,220.0,51.1875
12.6,0.0,364.590942383,0.0,11.0,220.0,50.25
12.5,0.0,324.278045654,0.2,9.0,220.0,47.8125
12.8,0.0,304.351898193,0.0,9.0,210.0,46.3125
12.7,0.0,291.194335938,0.2,8.0,210.0,42.75
12.4,0.0,260.322052002,0.0,9.0,220.0,40.875
12.4,0.0,245.270889282,0.2,9.0,220.0,38.8125
11.3,0.0,233.620452881,0.2,10.0,250.0,36.375
9.7,0.0,248.117919922,0.0,5.0,260.0,36.5625
9.3,0.0,329.547515869,0.2,4.0,220.0,38.25
8.6,0.0,385.731842041,0.0,5.0,230.0,42.75
9.1,0.0,407.438659668,0.2,5.0,230.0,46.6875
9.7,90.0,408.751922607,0.0,6.0,240.0,49.3125
10.7,471.0,353.768218994,0.0,7.0,240.0,48.75
11.2,643.0,355.244750977,0.0,9.0,250.0,48.1875
11.5,1119.0,356.116760254,0.0,11.0,250.0,47.25
11.7,1019.0,356.116760254,0.0,13.0,260.0,47.0625
11.3,808.0,343.389007568,0.0,15.0,260.0,45.9375
11.2,821.0,341.852142334,0.0,14.0,260.0,44.8125
10.9,436.0,334.65524292,0.8,13.0,260.0,44.0625
10.2,92.0,348.221496582,0.0,14.0,260.0,44.25
9.8,0.0,383.530578613,0.0,14.0,260.0,45.0
9.3,0.0,367.757141113,0.0,13.0,260.0,45.1875
9.1,0.0,407.799438477,0.0,11.0,260.0,46.6875
8.4,0.0,386.058319092,0.0,8.0,250.0,47.625
8.2,0.0,358.107543945,0.0,7.0,240.0,47.4375
7.6,0.0,319.855926514,0.0,6.0,240.0,46.3125
7.3,0.0,285.679016113,0.0,6.0,240.0,43.5
7.5,0.0,256.928985596,0.0,6.0,230.0,40.875
7.4,0.0,237.947769165,0.0,6.0,230.0,38.25
7.9,0.0,246.503677368,0.0,6.0,220.0,37.125
8.4,0.0,220.404464722,0.0,7.0,210.0,36.1875
9.2,0.0,262.21786499,0.0,9.0,210.0,35.25
9.9,0.0,309.699951172,0.0,9.0,220.0,36.375
9.1,0.0,359.564086914,1.0,11.0,210.0,39.0
9.0,2.0,357.054473877,1.8,8.0,230.0,41.8125
9.2,118.0,340.819885254,0.0,7.0,230.0,42.1875
9.9,421.0,345.457122803,0.0,8.0,240.0,42.75
9.0,381.0,341.10345459,0.4,12.0,260.0,42.5625
10.1,977.0,333.365875244,0.0,14.0,250.0,42.75
9.1,742.0,341.796722412,0.6,12.0,270.0,42.75
10.2,996.0,339.789123535,0.0,12.0,260.0,43.125
10.1,693.0,346.36730957,0.0,13.0,270.0,43.3125
9.8,290.0,363.030334473,0.0,11.0,260.0,44.0625
9.9,75.0,392.971466064,0.0,10.0,250.0,46.125
9.5,0.0,377.156829834,0.0,9.0,250.0,46.125
9.1,0.0,429.77645874,0.0,8.0,240.0,49.3125
8.6,0.0,386.13873291,0.0,6.0,240.0,49.3125
8.8,0.0,363.732818604,0.0,6.0,230.0,48.5625
8.5,0.0,337.211090088,0.0,5.0,230.0,46.6875
8.3,0.0,299.102813721,0.0,5.0,240.0,45.1875
8.4,0.0,274.255371094,0.0,6.0,240.0,42.375
8.4,0.0,256.954071045,0.0,6.0,240.0,40.875
8.3,0.0,228.135269165,0.0,5.0,230.0,38.4375
8.3,0.0,221.027435303,0.0,5.0,230.0,36.375
6.9,0.0,211.461624146,0.4,7.0,270.0,33.9375
6.4,0.0,250.440231323,0.4,3.0,260.0,34.3125
6.4,0.0,297.195220947,1.4,2.0,230.0,35.4375
5.8,0.0,341.852142334,1.0,3.0,210.0,37.5
5.5,0.0,389.047302246,1.2,3.0,220.0,41.0625
5.1,26.0,363.677520752,1.0,4.0,290.0,42.5625
5.1,106.0,361.464050293,0.4,4.0,290.0,42.75
5.6,259.0,359.564086914,0.0,5.0,300.0,44.0625
6.3,467.0,359.69821167,0.0,5.0,300.0,44.4375
7.0,871.0,364.74520874,0.0,6.0,300.0,45.0
7.4,662.0,357.257354736,0.0,6.0,290.0,45.0
7.8,436.0,356.382110596,0.0,7.0,300.0,45.375
7.1,302.0,352.296051025,0.0,6.0,290.0,45.375
6.3,71.0,367.974304199,0.0,4.0,270.0,45.5625
5.9,0.0,387.236297607,0.0,3.0,250.0,46.875
5.2,0.0,380.023132324,0.0,2.0,220.0,47.8125
5.3,0.0,344.714569092,0.0,1.0,200.0,47.25
4.6,0.0,372.750030518,0.0,2.0,210.0,47.4375
5.5,0.0,337.085388184,0.0,1.0,230.0,45.75
5.4,0.0,308.448730469,0.0,3.0,290.0,45.0
5.5,0.0,284.53704834,0.0,5.0,310.0,42.1875
5.8,0.0,259.501464844,0.0,6.0,320.0,39.375
5.9,0.0,242.710128784,0.0,7.0,330.0,36.9375
5.7,0.0,231.49395752,0.0,7.0,340.0,35.0625
5.1,0.0,215.558868408,0.0,9.0,330.0,33.1875
4.3,0.0,222.829818726,0.0,8.0,330.0,32.0625
3.7,0.0,232.120819092,0.0,7.0,320.0,31.875
3.6,0.0,258.99822998,0.0,7.0,330.0,31.6875
3.1,0.0,275.17678833,0.0,7.0,330.0,31.875
3.2,209.0,297.492767334,0.0,7.0,320.0,33.1875
3.8,673.0,307.065246582,0.0,8.0,320.0,34.3125
4.8,998.0,324.131652832,0.0,8.0,330.0,35.25
5.4,927.0,329.93371582,0.0,9.0,330.0,36.1875
5.6,836.0,326.527648926,0.0,9.0,330.0,37.3125
5.8,916.0,326.609588623,0.0,8.0,330.0,37.875
5.6,391.0,328.100585938,0.0,9.0,320.0,38.625
5.5,256.0,307.345611572,0.0,8.0,320.0,38.4375
5.3,55.0,337.435180664,0.0,7.0,320.0,38.4375
5.1,0.0,353.131622314,0.0,7.0,320.0,39.9375
4.1,0.0,344.893554688,0.0,5.0,330.0,40.5
3.9,0.0,347.502258301,0.0,4.0,310.0,41.0625
3.3,0.0,332.340789795,0.0,4.0,290.0,41.0625
2.8,0.0,327.452301025,0.0,5.0,290.0,40.875
2.2,0.0,308.851196289,0.0,3.0,280.0,40.5
1.1,0.0,306.015228271,0.0,2.0,230.0,39.5625
0.7,0.0,291.724395752,0.0,3.0,250.0,38.8125
0.6,0.0,266.042327881,0.0,3.0,250.0,38.0625
0.3,0.0,258.629211426,0.0,2.0,240.0,36.375
0.8,0.0,264.991149902,0.0,2.0,210.0,35.8125
0.9,0.0,277.87487793,0.0,2.0,210.0,35.625
1.2,0.0,273.004821777,0.0,3.0,210.0,35.625
2.1,0.0,283.937835693,0.0,4.0,220.0,35.25
2.7,0.0,302.51550293,0.0,4.0,240.0,35.625
3.2,53.0,324.90625,0.0,4.0,230.0,37.5
4.3,123.0,348.268585205,0.0,6.0,230.0,38.0625
5.6,186.0,365.173339844,0.0,7.0,230.0,39.75
6.4,186.0,383.898590088,0.0,7.0,240.0,42.0
7.1,152.0,395.926513672,0.0,6.0,240.0,44.25
7.6,140.0,390.522491455,0.0,6.0,250.0,45.5625
8.1,118.0,374.489746094,0.0,4.0,250.0,46.3125
8.3,76.0,333.338348389,0.0,4.0,250.0,46.125
8.4,20.0,340.156219482,0.0,3.0,230.0,45.5625
8.4,0.0,362.663757324,0.0,3.0,230.0,46.125
8.7,0.0,371.494018555,0.0,3.0,230.0,47.0625
9.1,0.0,358.66506958,0.0,3.0,230.0,48.1875
9.1,0.0,386.543182373,0.0,4.0,240.0,49.125
9.2,0.0,406.296142578,0.0,4.0,240.0,50.4375
9.0,0.0,367.274597168,0.0,5.0,250.0,51.75
9.5,0.0,310.372772217,0.0,4.0,240.0,48.75
9.5,0.0,282.958709717,0.0,6.0,250.0,46.5
9.4,0.0,255.499664307,0.0,6.0,250.0,43.125
8.6,0.0,238.291442871,0.0,6.0,250.0,40.875
9.7,0.0,246.173843384,0.0,8.0,260.0,39.5625
10.3,0.0,273.616546631,0.0,10.0,260.0,39.1875
10.0,0.0,305.113311768,0.0,9.0,260.0,40.3125
10.1,0.0,347.142364502,0.0,6.0,250.0,42.0
10.3,1.0,362.453125,0.0,6.0,250.0,44.0625
10.6,48.0,377.061523438,0.0,9.0,270.0,45.5625
9.7,285.0,370.8230896,0.0,11.0,300.0,46.3125
10.6,996.0,362.20300293,0.0,9.0,280.0,47.0625
10.7,1110.0,358.107543945,0.0,11.0,280.0,46.875
10.8,944.0,360.245147705,0.0,13.0,280.0,46.875
10.1,1044.0,356.98828125,0.0,12.0,280.0,46.875
10.2,613.0,366.389160156,0.0,11.0,270.0,46.875
9.8,267.0,379.370880127,0.0,11.0,260.0,47.4375
9.1,109.0,410.839447021,0.0,10.0,260.0,49.125
8.3,0.0,415.965087891,0.0,9.0,260.0,52.6875
7.5,0.0,416.717559814,0.0,7.0,240.0,52.5
7.1,0.0,371.695861816,0.0,7.0,240.0,51.375
6.7,0.0,389.681854248,0.0,7.0,240.0,49.3125
6.5,0.0,413.559234619,0.0,7.0,240.0,49.3125
6.4,0.0,372.578125,0.0,6.0,230.0,49.5
6.6,0.0,332.295532227,0.0,6.0,230.0,45.75
6.8,0.0,305.090270996,0.0,8.0,230.0,42.9375
4.3,0.0,249.963272095,1.8,12.0,270.0,39.1875
4.3,0.0,241.641525269,0.0,8.0,260.0,36.75
3.7,0.0,238.443023682,0.0,7.0,250.0,35.4375
3.3,0.0,265.061889648,0.0,8.0,260.0,34.5
3.0,0.0,325.948730469,0.0,7.0,250.0,34.875
2.5,0.0,390.552978516,0.0,7.0,250.0,39.0
2.4,0.0,398.501586914,0.0,7.0,250.0,40.875
3.2,265.0,414.457946777,0.0,7.0,250.0,44.0625
4.0,655.0,421.834259033,0.0,8.0,250.0,46.5
5.1,935.0,413.468566895,0.0,10.0,270.0,47.0625
5.1,1092.0,411.616485596,0.0,12.0,270.0,48.0
5.6,1456.0,409.986663818,0.0,12.0,270.0,48.0
5.4,1004.0,406.6824646,0.0,11.0,270.0,48.0
5.7,751.0,400.938354492,0.0,10.0,270.0,48.1875
5.3,380.0,375.884368896,0.0,9.0,260.0,47.4375
5.3,43.0,391.882965088,0.0,9.0,250.0,46.5
4.7,0.0,412.348449707,0.0,8.0,250.0,47.0625
4.3,0.0,403.019836426,0.2,9.0,240.0,47.0625
5.6,0.0,354.604217529,0.0,7.0,250.0,46.5
5.9,0.0,367.274597168,0.0,8.0,250.0,43.6875
5.8,0.0,367.274597168,0.4,10.0,260.0,44.0625
5.6,0.0,342.698974609,0.4,10.0,270.0,43.125
6.0,0.0,323.146759033,0.0,10.0,290.0,42.9375
6.0,0.0,302.019256592,0.0,9.0,290.0,41.25
6.4,0.0,267.09664917,0.0,7.0,290.0,38.8125
5.2,0.0,259.211547852,0.2,7.0,310.0,37.3125
5.5,0.0,249.472091675,0.0,8.0,310.0,35.4375
5.7,0.0,269.945007324,0.0,7.0,320.0,35.25
5.5,0.0,313.061981201,0.2,7.0,340.0,35.625
4.6,0.0,356.931365967,0.0,7.0,350.0,37.875
4.0,1.0,383.898590088,0.0,6.0,360.0,40.6875
3.9,90.0,389.553039551,0.0,5.0,340.0,42.375
5.1,556.0,399.814910889,0.0,6.0,320.0,44.0625
5.1,340.0,419.119720459,0.0,8.0,320.0,46.6875
6.1,689.0,416.803314209,0.0,10.0,330.0,47.8125
6.1,404.0,418.14553833,0.0,10.0,330.0,48.1875
4.8,368.0,393.609588623,0.0,11.0,320.0,48.1875
6.0,360.0,397.871276855,0.0,11.0,320.0,46.6875
4.7,108.0,358.442810059,0.2,12.0,330.0,45.0
4.8,0.0,375.774719238,0.0,10.0,330.0,44.0625
4.7,0.0,355.427215576,0.0,10.0,330.0,43.6875
4.4,0.0,343.80682373,0.0,9.0,330.0,41.8125
4.0,0.0,308.583587646,0.0,8.0,320.0,40.3125
3.7,0.0,341.56350708,0.0,7.0,310.0,40.125
3.3,0.0,321.570861816,0.0,8.0,300.0,39.5625
2.8,0.0,298.693115234,0.0,8.0,300.0,38.8125
2.6,0.0,279.072113037,0.0,7.0,300.0,36.75
2.6,0.0,254.101516724,0.0,6.0,300.0,35.25
2.2,0.0,244.901123047,0.0,6.0,290.0,33.75
1.7,0.0,237.555908203,0.0,6.0,290.0,32.4375
2.5,0.0,283.650878906,0.0,7.0,300.0,33.0
2.7,0.0,327.036895752,0.0,7.0,310.0,34.5
2.2,0.0,339.404937744,0.0,5.0,300.0,35.4375
1.5,3.0,341.412506104,0.0,5.0,300.0,36.9375
2.5,299.0,331.24822998,0.0,6.0,300.0,37.6875
4.0,690.0,340.757415771,0.0,5.0,290.0,39.0
5.7,1129.0,337.688018799,0.0,5.0,270.0,39.9375
5.3,1345.0,337.810028076,0.0,6.0,290.0,40.125
6.0,988.0,336.101257324,0.0,7.0,310.0,40.3125
5.4,659.0,329.149597168,0.0,8.0,300.0,40.3125
5.2,395.0,298.341766357,0.0,7.0,280.0,40.125
4.9,204.0,311.601196289,0.0,5.0,290.0,40.125
4.5,57.0,327.273284912,0.0,5.0,270.0,40.5
4.3,0.0,345.780944824,0.0,5.0,290.0,41.25
3.3,0.0,347.643859863,1.2,3.0,280.0,41.4375
3.5,0.0,343.595428467,0.2,4.0,290.0,41.625
2.7,0.0,319.318725586,1.2,4.0,340.0,41.625
3.0,0.0,333.50881958,0.0,3.0,340.0,41.8125
2.7,0.0,306.372436523,0.0,2.0,320.0,41.4375
2.4,0.0,302.412811279,0.0,3.0,320.0,40.125
2.4,0.0,269.334381104,0.0,4.0,320.0,38.25
2.1,0.0,261.265686035,0.0,3.0,310.0,36.5625
1.7,0.0,261.680267334,0.0,3.0,300.0,36.0
1.4,0.0,272.25692749,0.2,5.0,300.0,34.5
1.5,0.0,286.943084717,0.0,5.0,300.0,34.6875
1.4,0.0,318.112121582,0.0,5.0,310.0,35.25
1.4,0.0,348.481628418,0.0,4.0,310.0,38.0625
1.6,14.0,355.82925415,0.0,3.0,300.0,39.75
1.8,319.0,381.708740234,0.0,3.0,300.0,41.8125
2.7,431.0,352.495574951,0.0,4.0,300.0,42.0
4.6,887.0,331.648345947,0.0,3.0,300.0,42.0
5.3,1390.0,324.215393066,0.0,6.0,310.0,41.625
5.9,1392.0,314.893341064,0.0,7.0,320.0,41.25
6.0,958.0,315.293151855,0.0,6.0,330.0,40.875
5.6,379.0,331.815551758,0.0,6.0,310.0,40.875
5.5,336.0,345.608612061,0.0,6.0,310.0,41.0625
5.2,43.0,392.117645264,0.0,6.0,310.0,43.125
5.1,0.0,400.829223633,0.0,5.0,310.0,45.75
5.4,0.0,379.382720947,0.2,5.0,300.0,45.375
4.6,0.0,337.435180664,0.2,5.0,300.0,45.0
5.1,0.0,295.6824646,0.0,6.0,300.0,42.5625
5.2,0.0,324.393676758,0.0,7.0,300.0,41.25
4.3,0.0,288.531433105,0.0,8.0,320.0,39.9375
3.6,0.0,255.373504639,0.0,6.0,340.0,36.5625
3.0,0.0,222.479812622,0.0,6.0,350.0,35.0625
2.9,0.0,200.161071777,0.0,4.0,20.0,33.75
2.6,0.0,193.665298462,0.0,2.0,350.0,32.4375
2.5,0.0,197.465377808,0.0,1.0,340.0,31.5
2.4,0.0,208.747192383,0.0,1.0,150.0,30.75
2.0,0.0,210.973373413,0.0,2.0,260.0,30.75
2.5,0.0,252.045532227,0.0,2.0,230.0,30.75
2.7,11.0,296.67755127,0.0,1.0,210.0,32.4375
3.2,146.0,253.013092041,0.0,2.0,240.0,33.0
3.5,211.0,241.301803589,0.0,2.0,250.0,32.8125
3.7,276.0,257.742614746,0.0,2.0,250.0,33.0
3.7,295.0,267.728424072,0.0,3.0,250.0,33.75
4.1,327.0,268.877868652,0.0,2.0,230.0,34.125
3.9,426.0,268.877868652,0.2,2.0,220.0,34.5
3.9,256.0,275.60446167,0.0,2.0,200.0,34.875
3.4,154.0,286.823242188,0.2,2.0,160.0,35.0625
3.4,82.0,323.714416504,0.0,3.0,160.0,35.625
3.5,1.0,339.660339355,0.0,2.0,160.0,38.0625
3.2,0.0,336.958465576,0.2,2.0,160.0,39.75
3.2,0.0,302.141448975,0.0,2.0,150.0,39.75
3.3,0.0,265.991668701,0.0,2.0,150.0,38.625
3.1,0.0,316.699890137,0.0,2.0,150.0,38.625
3.3,0.0,328.079772949,0.0,2.0,110.0,39.5625
3.3,0.0,290.624328613,0.0,3.0,100.0,39.0
3.3,0.0,267.576660156,0.2,3.0,110.0,37.5
3.7,0.0,234.697280884,0.2,2.0,130.0,35.4375
4.2,0.0,220.879806519,0.0,2.0,120.0,34.3125
4.5,0.0,203.374847412,0.2,2.0,150.0,32.4375
4.6,0.0,218.592803955,0.4,2.0,140.0,32.0625
4.7,0.0,220.73739624,0.2,3.0,120.0,31.5
4.6,0.0,226.423446655,0.4,3.0,140.0,31.3125
4.7,5.0,232.89616394,0.2,4.0,130.0,30.9375
4.8,85.0,280.115081787,0.2,5.0,130.0,31.5
5.0,166.0,310.777740479,0.2,6.0,130.0,32.8125
5.1,187.0,325.46182251,0.2,7.0,140.0,34.6875
4.6,220.0,329.939025879,0.6,7.0,130.0,35.8125
4.3,196.0,346.421447754,0.6,7.0,120.0,37.3125
4.1,119.0,343.081726074,0.4,8.0,120.0,37.5
3.7,82.0,342.009216309,0.6,9.0,120.0,37.5
3.4,51.0,349.497955322,0.8,8.0,110.0,36.9375
2.9,16.0,362.5,0.8,8.0,110.0,36.9375
2.0,0.0,372.265563965,0.8,8.0,110.0,37.5
1.3,0.0,371.336273193,1.6,7.0,100.0,38.4375
1.4,0.0,337.981719971,1.4,7.0,90.0,37.875
1.7,0.0,334.638336182,1.4,7.0,90.0,37.125
1.7,0.0,334.818054199,1.2,8.0,100.0,36.9375
1.2,0.0,315.766052246,1.0,8.0,90.0,35.8125
1.2,0.0,299.372375488,0.8,6.0,90.0,35.25
1.1,0.0,281.968536377,0.8,6.0,80.0,33.375
0.9,0.0,248.700531006,0.4,7.0,80.0,32.0625
0.8,0.0,228.978713989,0.0,7.0,80.0,30.75
1.1,0.0,234.72807312,0.6,7.0,80.0,29.8125
1.3,0.0,276.894744873,0.4,6.0,80.0,30.0
1.5,0.0,329.746582031,0.2,5.0,70.0,32.8125
1.5,0.0,373.802246094,0.4,5.0,70.0,35.25
1.6,2.0,407.557983398,0.2,5.0,60.0,39.75
1.6,40.0,397.256225586,0.6,4.0,50.0,41.8125
1.9,108.0,361.95703125,0.0,4.0,40.0,41.625
1.7,226.0,370.852600098,0.4,5.0,50.0,41.8125
1.5,236.0,380.172668457,0.4,4.0,40.0,42.75
2.1,466.0,386.543182373,0.2,4.0,40.0,43.6875
2.0,309.0,379.969146729,0.0,5.0,30.0,44.25
1.9,193.0,395.905303955,0.0,4.0,20.0,44.625
2.0,110.0,374.933837891,0.0,4.0,10.0,45.1875
2.0,68.0,396.796264648,0.0,4.0,20.0,45.375
1.7,5.0,397.244415283,0.0,5.0,20.0,45.75
1.7,0.0,401.065002441,0.0,4.0,20.0,45.9375
1.5,0.0,379.903869629,0.0,4.0,10.0,46.125
1.5,0.0,346.674499512,0.2,4.0,20.0,44.4375
1.8,0.0,383.782562256,0.2,4.0,10.0,44.4375
1.9,0.0,331.099609375,0.0,5.0,30.0,43.875
1.9,0.0,290.444152832,0.0,5.0,20.0,40.875
1.8,0.0,273.247955322,0.0,5.0,30.0,38.8125
1.8,0.0,251.514938354,0.0,4.0,30.0,37.3125
2.0,0.0,246.022262573,0.0,4.0,20.0,35.4375
2.0,0.0,249.368728638,0.0,4.0,20.0,33.9375
2.0,0.0,271.707550049,0.0,5.0,40.0,33.1875
1.6,0.0,314.951019287,0.0,5.0,50.0,33.5625
1.6,0.0,310.406097412,0.0,4.0,30.0,35.4375
1.8,10.0,329.547515869,0.0,4.0,20.0,36.0
1.8,48.0,349.580108643,0.0,4.0,20.0,38.0625
2.1,127.0,364.370178223,0.0,4.0,20.0,39.375
2.2,184.0,384.876708984,0.0,4.0,40.0,40.875
2.1,203.0,371.079498291,0.0,5.0,40.0,41.4375
2.3,205.0,386.090698242,0.0,5.0,50.0,42.375
2.5,135.0,395.484771729,0.0,4.0,30.0,43.6875
2.3,138.0,398.828857422,0.0,4.0,40.0,44.4375
2.1,109.0,410.795715332,0.0,4.0,30.0,45.5625
2.1,66.0,434.822174072,0.0,4.0,30.0,47.0625
2.1,0.0,440.64050293,0.0,4.0,30.0,48.9375
2.1,0.0,440.72958374,0.0,4.0,40.0,51.375
2.0,0.0,405.742004395,0.0,4.0,30.0,50.4375
